strategy,model,budget,metric,value
attention,baseline,64,detection.detail.precision,0.6244211052121483
attention,baseline,64,detection.detail.recall,0.9096064085818403
attention,baseline,64,detection.detail.f1,0.7285756508674675
attention,baseline,64,detection.medication.precision,0.25833333333333336
attention,baseline,64,detection.medication.recall,0.20555555555555557
attention,baseline,64,detection.medication.f1,0.21722222222222223
attention,baseline,64,detection.social_history.precision,0.6333333333333333
attention,baseline,64,detection.social_history.recall,0.611111111111111
attention,baseline,64,detection.social_history.f1,0.6152777777777777
attention,baseline,64,detection.follow_up.precision,0.025
attention,baseline,64,detection.follow_up.recall,0.014166666666666666
attention,baseline,64,detection.follow_up.f1,0.016666666666666666
attention,baseline,64,detection.question.precision,0.6971115392805588
attention,baseline,64,detection.question.recall,0.8772349913158737
attention,baseline,64,detection.question.f1,0.7533686597561038
attention,baseline,64,detection.question_unanswered.precision,0.0
attention,baseline,64,detection.question_unanswered.recall,0.0
attention,baseline,64,detection.question_unanswered.f1,0.0
attention,baseline,64,detection.irrelevant.precision,0.8313794071312481
attention,baseline,64,detection.irrelevant.recall,0.6527261504218355
attention,baseline,64,detection.irrelevant.f1,0.7212591315090517
attention,baseline,64,detection.macro_avg.precision,0.4237469429609309
attention,baseline,64,detection.macro_avg.recall,0.4597202493454992
attention,baseline,64,detection.macro_avg.f1,0.42350927165666924
attention,baseline,64,agenda_completeness,0.43202898550724633
attention,baseline,64,system_level.linking_accuracy,0.5583333333333333
attention,baseline,64,system_level.first_mention_accuracy,0.9241506497191527
attention,baseline,64,system_level.resolution_accuracy,0.10467864282772378
attention,baseline,64,hardware.avg_latency_ms,271.3650009905889
attention,baseline,64,hardware.total_relevant,32.65833333333333
attention,baseline,64,hardware.final_buffer_size,5.208333333333333
attention,baseline,64,hardware.final_buffer_tokens,56.266666666666666
attention,baseline,100,n_conversations,120.0
attention,baseline,100,elapsed_sec,1671.8
attention,baseline,100,rouge.rouge1,0.6896228770360874
attention,baseline,100,rouge.rouge2,0.4994199015488438
attention,baseline,100,rouge.rougeL,0.6649467512364697
attention,baseline,100,bertscore,0.870762940744559
attention,baseline,100,detection.agenda_item.precision,0.31061507936507937
attention,baseline,100,detection.agenda_item.recall,0.39694444444444443
attention,baseline,100,detection.agenda_item.f1,0.32654942279942284
attention,baseline,100,detection.detail.precision,0.6493786305667527
attention,baseline,100,detection.detail.recall,0.8763714139699447
attention,baseline,100,detection.detail.f1,0.7337474957094944
attention,baseline,100,detection.medication.precision,0.2916666666666667
attention,baseline,100,detection.medication.recall,0.2375
attention,baseline,100,detection.medication.f1,0.24805555555555556
attention,baseline,100,detection.social_history.precision,0.6375
attention,baseline,100,detection.social_history.recall,0.611111111111111
attention,baseline,100,detection.social_history.f1,0.6180555555555556
attention,baseline,100,detection.follow_up.precision,0.05416666666666667
attention,baseline,100,detection.follow_up.recall,0.018611111111111113
attention,baseline,100,detection.follow_up.f1,0.02740079365079365
attention,baseline,100,detection.question.precision,0.7090159425269719
attention,baseline,100,detection.question.recall,0.834685314005167
attention,baseline,100,detection.question.f1,0.7430685112035189
attention,baseline,100,detection.question_unanswered.precision,0.0
attention,baseline,100,detection.question_unanswered.recall,0.0
attention,baseline,100,detection.question_unanswered.f1,0.0
attention,baseline,100,detection.irrelevant.precision,0.8064303460369486
attention,baseline,100,detection.irrelevant.recall,0.7018054282691251
attention,baseline,100,detection.irrelevant.f1,0.7375848375207422
attention,baseline,100,detection.macro_avg.precision,0.43234666647863573
attention,baseline,100,detection.macro_avg.recall,0.4596286028638629
attention,baseline,100,detection.macro_avg.f1,0.4293077714993854
attention,baseline,100,agenda_completeness,0.4305797101449275
attention,baseline,100,system_level.linking_accuracy,0.522316384180791
attention,baseline,100,system_level.first_mention_accuracy,0.9247368334872607
attention,baseline,100,system_level.resolution_accuracy,0.10485955383404999
attention,baseline,100,hardware.avg_latency_ms,248.73710947987723
attention,baseline,100,hardware.total_relevant,30.216666666666665
attention,baseline,100,hardware.final_buffer_size,8.366666666666667
attention,baseline,100,hardware.final_buffer_tokens,91.725
attention,baseline,128,n_conversations,120.0
attention,baseline,128,elapsed_sec,1558.8
attention,baseline,128,rouge.rouge1,0.6898659100181131
attention,baseline,128,rouge.rouge2,0.5014194473033798
attention,baseline,128,rouge.rougeL,0.6659333310035012
attention,baseline,128,bertscore,0.871215849618117
attention,baseline,128,detection.agenda_item.precision,0.2973611111111111
attention,baseline,128,detection.agenda_item.recall,0.3943055555555555
attention,baseline,128,detection.agenda_item.f1,0.3172372534872535
attention,baseline,128,detection.detail.precision,0.6574712676503217
attention,baseline,128,detection.detail.recall,0.8581876958700697
attention,baseline,128,detection.detail.f1,0.7321743301181377
attention,baseline,128,detection.medication.precision,0.2791666666666667
attention,baseline,128,detection.medication.recall,0.24611111111111109
attention,baseline,128,detection.medication.f1,0.25027777777777777
attention,baseline,128,detection.social_history.precision,0.6375
attention,baseline,128,detection.social_history.recall,0.611111111111111
attention,baseline,128,detection.social_history.f1,0.6180555555555556
attention,baseline,128,detection.follow_up.precision,0.019444444444444445
attention,baseline,128,detection.follow_up.recall,0.008333333333333333
attention,baseline,128,detection.follow_up.f1,0.011574074074074073
attention,baseline,128,detection.question.precision,0.7117453581631971
attention,baseline,128,detection.question.recall,0.8277132399191223
attention,baseline,128,detection.question.f1,0.7402454568652125
attention,baseline,128,detection.question_unanswered.precision,0.0
attention,baseline,128,detection.question_unanswered.recall,0.0
attention,baseline,128,detection.question_unanswered.f1,0.0
attention,baseline,128,detection.irrelevant.precision,0.7939064012033032
attention,baseline,128,detection.irrelevant.recall,0.7115882839006369
attention,baseline,128,detection.irrelevant.f1,0.7383987340632677
attention,baseline,128,detection.macro_avg.precision,0.4245744061548805
attention,baseline,128,detection.macro_avg.recall,0.45716879135011745
attention,baseline,128,detection.macro_avg.f1,0.4259953977426598
attention,baseline,128,agenda_completeness,0.45420289855072465
attention,baseline,128,system_level.linking_accuracy,0.5611979166666666
attention,baseline,128,system_level.first_mention_accuracy,0.9238267385710675
attention,baseline,128,system_level.resolution_accuracy,0.10655946887476314
attention,baseline,128,hardware.avg_latency_ms,230.89958347605142
attention,baseline,128,hardware.total_relevant,28.841666666666665
attention,baseline,128,hardware.final_buffer_size,10.533333333333333
attention,baseline,128,hardware.final_buffer_tokens,119.05
attention,baseline,256,n_conversations,120.0
attention,baseline,256,elapsed_sec,1028.2
attention,baseline,256,rouge.rouge1,0.6928983981334705
attention,baseline,256,rouge.rouge2,0.5062532605832865
attention,baseline,256,rouge.rougeL,0.6680883557267754
attention,baseline,256,bertscore,0.8713378166158994
attention,baseline,256,detection.agenda_item.precision,0.295515873015873
attention,baseline,256,detection.agenda_item.recall,0.36374999999999996
attention,baseline,256,detection.agenda_item.f1,0.3051010101010101
attention,baseline,256,detection.detail.precision,0.6701742968207227
attention,baseline,256,detection.detail.recall,0.8128604622425253
attention,baseline,256,detection.detail.f1,0.7230150046616771
attention,baseline,256,detection.medication.precision,0.3055555555555555
attention,baseline,256,detection.medication.recall,0.2718055555555556
attention,baseline,256,detection.medication.f1,0.27769841269841267
attention,baseline,256,detection.social_history.precision,0.6375
attention,baseline,256,detection.social_history.recall,0.611111111111111
attention,baseline,256,detection.social_history.f1,0.6180555555555556
attention,baseline,256,detection.follow_up.precision,0.008333333333333333
attention,baseline,256,detection.follow_up.recall,0.0027777777777777775
attention,baseline,256,detection.follow_up.f1,0.004166666666666667
attention,baseline,256,detection.question.precision,0.7072654695173708
attention,baseline,256,detection.question.recall,0.7944580494396671
attention,baseline,256,detection.question.f1,0.7247380430550584
attention,baseline,256,detection.question_unanswered.precision,0.0
attention,baseline,256,detection.question_unanswered.recall,0.0
attention,baseline,256,detection.question_unanswered.f1,0.0
attention,baseline,256,detection.irrelevant.precision,0.7638142025907663
attention,baseline,256,detection.irrelevant.recall,0.7390271339108161
attention,baseline,256,detection.irrelevant.f1,0.7401101165960867
attention,baseline,256,detection.macro_avg.precision,0.42351984135420273
attention,baseline,256,detection.macro_avg.recall,0.44947376125468164
attention,baseline,256,detection.macro_avg.f1,0.42411060116680843
attention,baseline,256,agenda_completeness,0.40202898550724636
attention,baseline,256,system_level.linking_accuracy,0.5109289617486339
attention,baseline,256,system_level.first_mention_accuracy,0.927971202503651
attention,baseline,256,system_level.resolution_accuracy,0.11075345172350541
attention,baseline,256,hardware.avg_latency_ms,150.5611842972127
attention,baseline,256,hardware.total_relevant,26.675
attention,baseline,256,hardware.final_buffer_size,18.533333333333335
attention,baseline,256,hardware.final_buffer_tokens,245.475
oracle,baseline,64,n_conversations,120.0
oracle,baseline,64,elapsed_sec,992.5
oracle,baseline,64,rouge.rouge1,0.6917370491717164
oracle,baseline,64,rouge.rouge2,0.5060039803977664
oracle,baseline,64,rouge.rougeL,0.6670205566606734
oracle,baseline,64,bertscore,0.8707407722870509
oracle,baseline,64,detection.agenda_item.precision,0.3048313492063492
oracle,baseline,64,detection.agenda_item.recall,0.37555555555555553
oracle,baseline,64,detection.agenda_item.f1,0.31256192881192885
oracle,baseline,64,detection.detail.precision,0.6619132107155943
oracle,baseline,64,detection.detail.recall,0.8162893756902315
oracle,baseline,64,detection.detail.f1,0.718101874284585
oracle,baseline,64,detection.medication.precision,0.28055555555555556
oracle,baseline,64,detection.medication.recall,0.25722222222222224
oracle,baseline,64,detection.medication.f1,0.2546428571428571
oracle,baseline,64,detection.social_history.precision,0.6375
oracle,baseline,64,detection.social_history.recall,0.611111111111111
oracle,baseline,64,detection.social_history.f1,0.6180555555555556
oracle,baseline,64,detection.follow_up.precision,0.016666666666666666
oracle,baseline,64,detection.follow_up.recall,0.008333333333333333
oracle,baseline,64,detection.follow_up.f1,0.01111111111111111
oracle,baseline,64,detection.question.precision,0.7075372569046768
oracle,baseline,64,detection.question.recall,0.797709431091784
oracle,baseline,64,detection.question.f1,0.7261733560797455
oracle,baseline,64,detection.question_unanswered.precision,0.0
oracle,baseline,64,detection.question_unanswered.recall,0.0
oracle,baseline,64,detection.question_unanswered.f1,0.0
oracle,baseline,64,detection.irrelevant.precision,0.7640598772326512
oracle,baseline,64,detection.irrelevant.recall,0.7221599751657654
oracle,baseline,64,detection.irrelevant.f1,0.7320867418130824
oracle,baseline,64,detection.macro_avg.precision,0.42163298953518674
oracle,baseline,64,detection.macro_avg.recall,0.4485476255212504
oracle,baseline,64,detection.macro_avg.f1,0.4215916780998582
oracle,baseline,64,agenda_completeness,0.4172463768115942
oracle,baseline,64,system_level.linking_accuracy,0.5462962962962963
oracle,baseline,64,system_level.first_mention_accuracy,0.9260763754489933
oracle,baseline,64,system_level.resolution_accuracy,0.10892520726724943
oracle,baseline,64,hardware.avg_latency_ms,143.40443564997338
oracle,baseline,64,hardware.total_relevant,27.275
oracle,baseline,64,hardware.final_buffer_size,33.96666666666667
oracle,baseline,64,hardware.final_buffer_tokens,481.7
oracle,baseline,100,n_conversations,120.0
oracle,baseline,100,elapsed_sec,992.5
oracle,baseline,100,rouge.rouge1,0.6917370491717164
oracle,baseline,100,rouge.rouge2,0.5060039803977664
oracle,baseline,100,rouge.rougeL,0.6670205566606734
oracle,baseline,100,bertscore,0.8707407722870509
oracle,baseline,100,detection.agenda_item.precision,0.3048313492063492
oracle,baseline,100,detection.agenda_item.recall,0.37555555555555553
oracle,baseline,100,detection.agenda_item.f1,0.31256192881192885
oracle,baseline,100,detection.detail.precision,0.6619132107155943
oracle,baseline,100,detection.detail.recall,0.8162893756902315
oracle,baseline,100,detection.detail.f1,0.718101874284585
oracle,baseline,100,detection.medication.precision,0.28055555555555556
oracle,baseline,100,detection.medication.recall,0.25722222222222224
oracle,baseline,100,detection.medication.f1,0.2546428571428571
oracle,baseline,100,detection.social_history.precision,0.6375
oracle,baseline,100,detection.social_history.recall,0.611111111111111
oracle,baseline,100,detection.social_history.f1,0.6180555555555556
oracle,baseline,100,detection.follow_up.precision,0.016666666666666666
oracle,baseline,100,detection.follow_up.recall,0.008333333333333333
oracle,baseline,100,detection.follow_up.f1,0.01111111111111111
oracle,baseline,100,detection.question.precision,0.7075372569046768
oracle,baseline,100,detection.question.recall,0.797709431091784
oracle,baseline,100,detection.question.f1,0.7261733560797455
oracle,baseline,100,detection.question_unanswered.precision,0.0
oracle,baseline,100,detection.question_unanswered.recall,0.0
oracle,baseline,100,detection.question_unanswered.f1,0.0
oracle,baseline,100,detection.irrelevant.precision,0.7640598772326512
oracle,baseline,100,detection.irrelevant.recall,0.7221599751657654
oracle,baseline,100,detection.irrelevant.f1,0.7320867418130824
oracle,baseline,100,detection.macro_avg.precision,0.42163298953518674
oracle,baseline,100,detection.macro_avg.recall,0.4485476255212504
oracle,baseline,100,detection.macro_avg.f1,0.4215916780998582
oracle,baseline,100,agenda_completeness,0.4172463768115942
oracle,baseline,100,system_level.linking_accuracy,0.5462962962962963
oracle,baseline,100,system_level.first_mention_accuracy,0.9260763754489933
oracle,baseline,100,system_level.resolution_accuracy,0.10892520726724943
oracle,baseline,100,hardware.avg_latency_ms,143.40443564997338
oracle,baseline,100,hardware.total_relevant,27.275
oracle,baseline,100,hardware.final_buffer_size,33.96666666666667
oracle,baseline,100,hardware.final_buffer_tokens,481.7
oracle,baseline,128,n_conversations,120.0
oracle,baseline,128,elapsed_sec,992.5
oracle,baseline,128,rouge.rouge1,0.6917370491717164
oracle,baseline,128,rouge.rouge2,0.5060039803977664
oracle,baseline,128,rouge.rougeL,0.6670205566606734
oracle,baseline,128,bertscore,0.8707407722870509
oracle,baseline,128,detection.agenda_item.precision,0.3048313492063492
oracle,baseline,128,detection.agenda_item.recall,0.37555555555555553
oracle,baseline,128,detection.agenda_item.f1,0.31256192881192885
oracle,baseline,128,detection.detail.precision,0.6619132107155943
oracle,baseline,128,detection.detail.recall,0.8162893756902315
oracle,baseline,128,detection.detail.f1,0.718101874284585
oracle,baseline,128,detection.medication.precision,0.28055555555555556
oracle,baseline,128,detection.medication.recall,0.25722222222222224
oracle,baseline,128,detection.medication.f1,0.2546428571428571
oracle,baseline,128,detection.social_history.precision,0.6375
oracle,baseline,128,detection.social_history.recall,0.611111111111111
oracle,baseline,128,detection.social_history.f1,0.6180555555555556
oracle,baseline,128,detection.follow_up.precision,0.016666666666666666
oracle,baseline,128,detection.follow_up.recall,0.008333333333333333
oracle,baseline,128,detection.follow_up.f1,0.01111111111111111
oracle,baseline,128,detection.question.precision,0.7075372569046768
oracle,baseline,128,detection.question.recall,0.797709431091784
oracle,baseline,128,detection.question.f1,0.7261733560797455
oracle,baseline,128,detection.question_unanswered.precision,0.0
oracle,baseline,128,detection.question_unanswered.recall,0.0
oracle,baseline,128,detection.question_unanswered.f1,0.0
oracle,baseline,128,detection.irrelevant.precision,0.7640598772326512
oracle,baseline,128,detection.irrelevant.recall,0.7221599751657654
oracle,baseline,128,detection.irrelevant.f1,0.7320867418130824
oracle,baseline,128,detection.macro_avg.precision,0.42163298953518674
oracle,baseline,128,detection.macro_avg.recall,0.4485476255212504
oracle,baseline,128,detection.macro_avg.f1,0.4215916780998582
oracle,baseline,128,agenda_completeness,0.4172463768115942
oracle,baseline,128,system_level.linking_accuracy,0.5462962962962963
oracle,baseline,128,system_level.first_mention_accuracy,0.9260763754489933
oracle,baseline,128,system_level.resolution_accuracy,0.10892520726724943
oracle,baseline,128,hardware.avg_latency_ms,143.40443564997338
oracle,baseline,128,hardware.total_relevant,27.275
oracle,baseline,128,hardware.final_buffer_size,33.96666666666667
oracle,baseline,128,hardware.final_buffer_tokens,481.7
oracle,baseline,256,n_conversations,120.0
oracle,baseline,256,elapsed_sec,992.5
oracle,baseline,256,rouge.rouge1,0.6917370491717164
oracle,baseline,256,rouge.rouge2,0.5060039803977664
oracle,baseline,256,rouge.rougeL,0.6670205566606734
oracle,baseline,256,bertscore,0.8707407722870509
oracle,baseline,256,detection.agenda_item.precision,0.3048313492063492
oracle,baseline,256,detection.agenda_item.recall,0.37555555555555553
oracle,baseline,256,detection.agenda_item.f1,0.31256192881192885
oracle,baseline,256,detection.detail.precision,0.6619132107155943
oracle,baseline,256,detection.detail.recall,0.8162893756902315
oracle,baseline,256,detection.detail.f1,0.718101874284585
oracle,baseline,256,detection.medication.precision,0.28055555555555556
oracle,baseline,256,detection.medication.recall,0.25722222222222224
oracle,baseline,256,detection.medication.f1,0.2546428571428571
oracle,baseline,256,detection.social_history.precision,0.6375
oracle,baseline,256,detection.social_history.recall,0.611111111111111
oracle,baseline,256,detection.social_history.f1,0.6180555555555556
oracle,baseline,256,detection.follow_up.precision,0.016666666666666666
oracle,baseline,256,detection.follow_up.recall,0.008333333333333333
oracle,baseline,256,detection.follow_up.f1,0.01111111111111111
oracle,baseline,256,detection.question.precision,0.7075372569046768
oracle,baseline,256,detection.question.recall,0.797709431091784
oracle,baseline,256,detection.question.f1,0.7261733560797455
oracle,baseline,256,detection.question_unanswered.precision,0.0
oracle,baseline,256,detection.question_unanswered.recall,0.0
oracle,baseline,256,detection.question_unanswered.f1,0.0
oracle,baseline,256,detection.irrelevant.precision,0.7640598772326512
oracle,baseline,256,detection.irrelevant.recall,0.7221599751657654
oracle,baseline,256,detection.irrelevant.f1,0.7320867418130824
oracle,baseline,256,detection.macro_avg.precision,0.42163298953518674
oracle,baseline,256,detection.macro_avg.recall,0.4485476255212504
oracle,baseline,256,detection.macro_avg.f1,0.4215916780998582
oracle,baseline,256,agenda_completeness,0.4172463768115942
oracle,baseline,256,system_level.linking_accuracy,0.5462962962962963
oracle,baseline,256,system_level.first_mention_accuracy,0.9260763754489933
oracle,baseline,256,system_level.resolution_accuracy,0.10892520726724943
oracle,baseline,256,hardware.avg_latency_ms,143.40443564997338
oracle,baseline,256,hardware.total_relevant,27.275
oracle,baseline,256,hardware.final_buffer_size,33.96666666666667
oracle,baseline,256,hardware.final_buffer_tokens,481.7
learned,attention_780,64,n_conversations,120.0
learned,attention_780,64,elapsed_sec,1911.6
learned,attention_780,64,rouge.rouge1,0.6926298445505348
learned,attention_780,64,rouge.rouge2,0.5031946233465415
learned,attention_780,64,rouge.rougeL,0.6675418015828083
learned,attention_780,64,bertscore,0.8725157151619594
learned,attention_780,64,detection.agenda_item.precision,0.2939880952380952
learned,attention_780,64,detection.agenda_item.recall,0.38763888888888887
learned,attention_780,64,detection.agenda_item.f1,0.31456349206349205
learned,attention_780,64,detection.detail.precision,0.6213802350923622
learned,attention_780,64,detection.detail.recall,0.9162790516292175
learned,attention_780,64,detection.detail.f1,0.7290631940248499
learned,attention_780,64,detection.medication.precision,0.24583333333333332
learned,attention_780,64,detection.medication.recall,0.20555555555555557
learned,attention_780,64,detection.medication.f1,0.21333333333333335
learned,attention_780,64,detection.social_history.precision,0.6375
learned,attention_780,64,detection.social_history.recall,0.611111111111111
learned,attention_780,64,detection.social_history.f1,0.6180555555555556
learned,attention_780,64,detection.follow_up.precision,0.025
learned,attention_780,64,detection.follow_up.recall,0.014583333333333334
learned,attention_780,64,detection.follow_up.f1,0.01722222222222222
learned,attention_780,64,detection.question.precision,0.6773021872051075
learned,attention_780,64,detection.question.recall,0.8727632117337999
learned,attention_780,64,detection.question.f1,0.7388695414549011
learned,attention_780,64,detection.question_unanswered.precision,0.0
learned,attention_780,64,detection.question_unanswered.recall,0.0
learned,attention_780,64,detection.question_unanswered.f1,0.0
learned,attention_780,64,detection.irrelevant.precision,0.8338323499179974
learned,attention_780,64,detection.irrelevant.recall,0.6392777901922052
learned,attention_780,64,detection.irrelevant.f1,0.7118279063873482
learned,attention_780,64,detection.macro_avg.precision,0.4168545250983619
learned,attention_780,64,detection.macro_avg.recall,0.4559011178055139
learned,attention_780,64,detection.macro_avg.f1,0.4178669056302128
learned,attention_780,64,agenda_completeness,0.43420289855072464
learned,attention_780,64,system_level.linking_accuracy,0.5022598870056497
learned,attention_780,64,system_level.first_mention_accuracy,0.9237509148899623
learned,attention_780,64,system_level.resolution_accuracy,0.10260905161508711
learned,attention_780,64,hardware.avg_latency_ms,284.81930287877657
learned,attention_780,64,hardware.total_relevant,33.24166666666667
learned,attention_780,64,hardware.final_buffer_size,3.7333333333333334
learned,attention_780,64,hardware.final_buffer_tokens,55.458333333333336
learned,attention_780,100,n_conversations,120.0
learned,attention_780,100,elapsed_sec,1722.9
learned,attention_780,100,rouge.rouge1,0.6961806509022267
learned,attention_780,100,rouge.rouge2,0.5090897879687188
learned,attention_780,100,rouge.rougeL,0.6716501692547205
learned,attention_780,100,bertscore,0.8737308035294215
learned,attention_780,100,detection.agenda_item.precision,0.2914583333333333
learned,attention_780,100,detection.agenda_item.recall,0.3834722222222222
learned,attention_780,100,detection.agenda_item.f1,0.3061706349206349
learned,attention_780,100,detection.detail.precision,0.6427764999050518
learned,attention_780,100,detection.detail.recall,0.8820696843078879
learned,attention_780,100,detection.detail.f1,0.7303090312529724
learned,attention_780,100,detection.medication.precision,0.2791666666666667
learned,attention_780,100,detection.medication.recall,0.2534722222222222
learned,attention_780,100,detection.medication.f1,0.2577777777777778
learned,attention_780,100,detection.social_history.precision,0.6375
learned,attention_780,100,detection.social_history.recall,0.611111111111111
learned,attention_780,100,detection.social_history.f1,0.6180555555555556
learned,attention_780,100,detection.follow_up.precision,0.03333333333333333
learned,attention_780,100,detection.follow_up.recall,0.012361111111111111
learned,attention_780,100,detection.follow_up.f1,0.01781746031746032
learned,attention_780,100,detection.question.precision,0.7126497668465379
learned,attention_780,100,detection.question.recall,0.8485469201278024
learned,attention_780,100,detection.question.f1,0.7511343097626967
learned,attention_780,100,detection.question_unanswered.precision,0.0
learned,attention_780,100,detection.question_unanswered.recall,0.0
learned,attention_780,100,detection.question_unanswered.f1,0.0
learned,attention_780,100,detection.irrelevant.precision,0.810784222128549
learned,attention_780,100,detection.irrelevant.recall,0.689215802548595
learned,attention_780,100,detection.irrelevant.f1,0.7330635283062698
learned,attention_780,100,detection.macro_avg.precision,0.425958602776684
learned,attention_780,100,detection.macro_avg.recall,0.46003113420636904
learned,attention_780,100,detection.macro_avg.f1,0.42679103723667094
learned,attention_780,100,agenda_completeness,0.44
learned,attention_780,100,system_level.linking_accuracy,0.5067204301075269
learned,attention_780,100,system_level.first_mention_accuracy,0.9219385617924954
learned,attention_780,100,system_level.resolution_accuracy,0.10299266773144608
learned,attention_780,100,hardware.avg_latency_ms,257.239201269898
learned,attention_780,100,hardware.total_relevant,30.816666666666666
learned,attention_780,100,hardware.final_buffer_size,5.5
learned,attention_780,100,hardware.final_buffer_tokens,91.61666666666666
learned,attention_780,128,n_conversations,120.0
learned,attention_780,128,elapsed_sec,1588.7
learned,attention_780,128,rouge.rouge1,0.694298274596971
learned,attention_780,128,rouge.rouge2,0.5064761390811474
learned,attention_780,128,rouge.rougeL,0.6701634412788842
learned,attention_780,128,bertscore,0.8730398466189703
learned,attention_780,128,detection.agenda_item.precision,0.30697420634920636
learned,attention_780,128,detection.agenda_item.recall,0.3911111111111111
learned,attention_780,128,detection.agenda_item.f1,0.32208694083694084
learned,attention_780,128,detection.detail.precision,0.6562622508655492
learned,attention_780,128,detection.detail.recall,0.8662406371413713
learned,attention_780,128,detection.detail.f1,0.7339700959349406
learned,attention_780,128,detection.medication.precision,0.275
learned,attention_780,128,detection.medication.recall,0.2375
learned,attention_780,128,detection.medication.f1,0.24472222222222223
learned,attention_780,128,detection.social_history.precision,0.6375
learned,attention_780,128,detection.social_history.recall,0.611111111111111
learned,attention_780,128,detection.social_history.f1,0.6180555555555556
learned,attention_780,128,detection.follow_up.precision,0.02777777777777778
learned,attention_780,128,detection.follow_up.recall,0.009722222222222222
learned,attention_780,128,detection.follow_up.f1,0.014074074074074074
learned,attention_780,128,detection.question.precision,0.7085278772368556
learned,attention_780,128,detection.question.recall,0.8361572877014054
learned,attention_780,128,detection.question.f1,0.7443033862842441
learned,attention_780,128,detection.question_unanswered.precision,0.0
learned,attention_780,128,detection.question_unanswered.recall,0.0
learned,attention_780,128,detection.question_unanswered.f1,0.0
learned,attention_780,128,detection.irrelevant.precision,0.7964173954537742
learned,attention_780,128,detection.irrelevant.recall,0.7072798230016297
learned,attention_780,128,detection.irrelevant.f1,0.7382364743523869
learned,attention_780,128,detection.macro_avg.precision,0.4260574384603954
learned,attention_780,128,detection.macro_avg.recall,0.4573902740361063
learned,attention_780,128,detection.macro_avg.f1,0.4269310936575455
learned,attention_780,128,agenda_completeness,0.42695652173913046
learned,attention_780,128,system_level.linking_accuracy,0.5225806451612903
learned,attention_780,128,system_level.first_mention_accuracy,0.9255349367489345
learned,attention_780,128,system_level.resolution_accuracy,0.10579208352276744
learned,attention_780,128,hardware.avg_latency_ms,235.38309880361913
learned,attention_780,128,hardware.total_relevant,29.625
learned,attention_780,128,hardware.final_buffer_size,6.525
learned,attention_780,128,hardware.final_buffer_tokens,118.63333333333334
learned,attention_780,256,n_conversations,120.0
learned,attention_780,256,elapsed_sec,1023.1
learned,attention_780,256,rouge.rouge1,0.6921560458350166
learned,attention_780,256,rouge.rouge2,0.5043804247635685
learned,attention_780,256,rouge.rougeL,0.6669790104921087
learned,attention_780,256,bertscore,0.8711702719330787
learned,attention_780,256,detection.agenda_item.precision,0.29357142857142854
learned,attention_780,256,detection.agenda_item.recall,0.37486111111111114
learned,attention_780,256,detection.agenda_item.f1,0.30924122174122176
learned,attention_780,256,detection.detail.precision,0.673718852806115
learned,attention_780,256,detection.detail.recall,0.813683838217733
learned,attention_780,256,detection.detail.f1,0.7244479676233693
learned,attention_780,256,detection.medication.precision,0.3055555555555555
learned,attention_780,256,detection.medication.recall,0.26555555555555554
learned,attention_780,256,detection.medication.f1,0.27325396825396825
learned,attention_780,256,detection.social_history.precision,0.6375
learned,attention_780,256,detection.social_history.recall,0.611111111111111
learned,attention_780,256,detection.social_history.f1,0.6180555555555556
learned,attention_780,256,detection.follow_up.precision,0.025
learned,attention_780,256,detection.follow_up.recall,0.01111111111111111
learned,attention_780,256,detection.follow_up.f1,0.015277777777777777
learned,attention_780,256,detection.question.precision,0.7093758704147889
learned,attention_780,256,detection.question.recall,0.7868689718505895
learned,attention_780,256,detection.question.f1,0.7240196828148276
learned,attention_780,256,detection.question_unanswered.precision,0.0
learned,attention_780,256,detection.question_unanswered.recall,0.0
learned,attention_780,256,detection.question_unanswered.f1,0.0
learned,attention_780,256,detection.irrelevant.precision,0.7566606947378359
learned,attention_780,256,detection.irrelevant.recall,0.7330775689114198
learned,attention_780,256,detection.irrelevant.f1,0.7346217617623847
learned,attention_780,256,detection.macro_avg.precision,0.42517280026071547
learned,attention_780,256,detection.macro_avg.recall,0.4495336584835789
learned,attention_780,256,detection.macro_avg.f1,0.4248647419411381
learned,attention_780,256,agenda_completeness,0.4223188405797101
learned,attention_780,256,system_level.linking_accuracy,0.4930555555555555
learned,attention_780,256,system_level.first_mention_accuracy,0.9274259938677345
learned,attention_780,256,system_level.resolution_accuracy,0.1100220924701281
learned,attention_780,256,hardware.avg_latency_ms,150.33868436805142
learned,attention_780,256,hardware.total_relevant,26.758333333333333
learned,attention_780,256,hardware.final_buffer_size,14.4
learned,attention_780,256,hardware.final_buffer_tokens,249.65833333333333
